source,target,string_source_id,string_target_id,score,source_db
TLR4,TNF,9606.ENSP00000363089,9606.ENSP00000398698,0.969,STRING
PRPH2,PDE6B,9606.ENSP00000230381,9606.ENSP00000420295,0.969,STRING
AKR1C3,SRD5A2,9606.ENSP00000369927,9606.ENSP00000477587,0.969,STRING
PIK3CA,JAK1,9606.ENSP00000263967,9606.ENSP00000499900,0.969,STRING
MAPK3,HIF1A,9606.ENSP00000263025,9606.ENSP00000437955,0.969,STRING
EP300,SMARCA4,9606.ENSP00000263253,9606.ENSP00000343896,0.969,STRING
PRKCQ,CHUK,9606.ENSP00000263125,9606.ENSP00000359424,0.969,STRING
PALB2,NDUFS3,9606.ENSP00000261584,9606.ENSP00000263774,0.969,STRING
ENG,TGFBR1,9606.ENSP00000362299,9606.ENSP00000447297,0.969,STRING
MPO,MMP9,9606.ENSP00000225275,9606.ENSP00000361405,0.969,STRING
REN,AGTR1,9606.ENSP00000272190,9606.ENSP00000398832,0.969,STRING
DSCAM,DCC,9606.ENSP00000383303,9606.ENSP00000389140,0.969,STRING
CCND1,MYC,9606.ENSP00000227507,9606.ENSP00000478887,0.969,STRING
RPS27A,PSMA1,9606.ENSP00000272317,9606.ENSP00000414359,0.969,STRING
KCNN2,KCNMA1,9606.ENSP00000264773,9606.ENSP00000286628,0.969,STRING
SERPINC1,F11,9606.ENSP00000356671,9606.ENSP00000384957,0.969,STRING
EGFR,PTEN,9606.ENSP00000275493,9606.ENSP00000361021,0.969,STRING
AOX1,MAOB,9606.ENSP00000363832,9606.ENSP00000367309,0.969,STRING
TUBA4A,TUBB6,9606.ENSP00000248437,9606.ENSP00000318697,0.969,STRING
TLR2,IL1B,9606.ENSP00000260010,9606.ENSP00000263341,0.969,STRING
BRD4,AR,9606.ENSP00000263377,9606.ENSP00000363822,0.969,STRING
PSMA8,PSMD14,9606.ENSP00000311121,9606.ENSP00000386541,0.969,STRING
POLD2,PRIM2,9606.ENSP00000480186,9606.ENSP00000484105,0.969,STRING
GABRA4,GABRB3,9606.ENSP00000264318,9606.ENSP00000308725,0.969,STRING
PSMB1,RPS27A,9606.ENSP00000262193,9606.ENSP00000272317,0.969,STRING
TTR,B2M,9606.ENSP00000237014,9606.ENSP00000497910,0.968,STRING
CACNG1,CACNG8,9606.ENSP00000226021,9606.ENSP00000270458,0.968,STRING
EPOR,JAK1,9606.ENSP00000222139,9606.ENSP00000499900,0.968,STRING
TGFB1,MMP9,9606.ENSP00000221930,9606.ENSP00000361405,0.968,STRING
IFNAR2,JAK2,9606.ENSP00000343957,9606.ENSP00000371067,0.968,STRING
CYP1A2,CYP3A4,9606.ENSP00000342007,9606.ENSP00000498939,0.968,STRING
MSH2,BRCA2,9606.ENSP00000233146,9606.ENSP00000369497,0.968,STRING
CD4,TNF,9606.ENSP00000011653,9606.ENSP00000398698,0.968,STRING
BRCA2,FANCA,9606.ENSP00000369497,9606.ENSP00000373952,0.968,STRING
MAP2K2,HRAS,9606.ENSP00000262948,9606.ENSP00000407586,0.968,STRING
MAP2K2,NRAS,9606.ENSP00000262948,9606.ENSP00000358548,0.968,STRING
SLC6A4,HTR1A,9606.ENSP00000261707,9606.ENSP00000316244,0.968,STRING
CYP2C19,CYP3A4,9606.ENSP00000360372,9606.ENSP00000498939,0.968,STRING
CREBBP,BRCA1,9606.ENSP00000262367,9606.ENSP00000418960,0.968,STRING
MECOM,HDAC1,9606.ENSP00000264674,9606.ENSP00000362649,0.968,STRING
TNFRSF1A,IL10,9606.ENSP00000162749,9606.ENSP00000412237,0.968,STRING
ERBB3,SRC,9606.ENSP00000267101,9606.ENSP00000362680,0.968,STRING
STAT3,IL10,9606.ENSP00000264657,9606.ENSP00000412237,0.968,STRING
KRAS,PIK3CG,9606.ENSP00000256078,9606.ENSP00000419260,0.968,STRING
CACNA1S,CACNB4,9606.ENSP00000355192,9606.ENSP00000438949,0.968,STRING
FLNC,MAP2K4,9606.ENSP00000327145,9606.ENSP00000410402,0.968,STRING
TUBA4A,TUBB2B,9606.ENSP00000248437,9606.ENSP00000259818,0.968,STRING
CYP3A5,CYP3A7,9606.ENSP00000222982,9606.ENSP00000337450,0.968,STRING
CRP,IL6,9606.ENSP00000255030,9606.ENSP00000385675,0.968,STRING
EGFR,PDGFB,9606.ENSP00000275493,9606.ENSP00000330382,0.968,STRING
H3-3A,SETD2,9606.ENSP00000355780,9606.ENSP00000386759,0.968,STRING
KCNK10,KCNK2,9606.ENSP00000312811,9606.ENSP00000394033,0.968,STRING
MAPK3,MAPT,9606.ENSP00000263025,9606.ENSP00000340820,0.968,STRING
THRA,RXRA,9606.ENSP00000264637,9606.ENSP00000419692,0.967,STRING
IFNG,IL2RA,9606.ENSP00000229135,9606.ENSP00000369293,0.967,STRING
PSMA6,ADRM1,9606.ENSP00000261479,9606.ENSP00000478877,0.967,STRING
SRC,PIK3CD,9606.ENSP00000362680,9606.ENSP00000366563,0.967,STRING
DDC,SLC18A2,9606.ENSP00000403644,9606.ENSP00000496339,0.967,STRING
FYN,CD3E,9606.ENSP00000346671,9606.ENSP00000354566,0.967,STRING
GCK,G6PD,9606.ENSP00000223366,9606.ENSP00000377192,0.967,STRING
TP53,SLC2A1,9606.ENSP00000269305,9606.ENSP00000416293,0.967,STRING
BARD1,RAD51C,9606.ENSP00000260947,9606.ENSP00000336701,0.967,STRING
FGFR4,FGFR1,9606.ENSP00000292408,9606.ENSP00000393312,0.967,STRING
HMGCR,FDPS,9606.ENSP00000287936,9606.ENSP00000349078,0.967,STRING
SRC,PIK3CB,9606.ENSP00000362680,9606.ENSP00000501150,0.967,STRING
POLE3,PRIM2,9606.ENSP00000363286,9606.ENSP00000484105,0.967,STRING
MSH6,BRCA2,9606.ENSP00000234420,9606.ENSP00000369497,0.967,STRING
KCNQ1,KCNQ2,9606.ENSP00000155840,9606.ENSP00000352035,0.967,STRING
PSMB4,ADRM1,9606.ENSP00000290541,9606.ENSP00000478877,0.967,STRING
CLCNKB,SLC12A3,9606.ENSP00000364831,9606.ENSP00000402152,0.967,STRING
PALB2,NDUFS6,9606.ENSP00000261584,9606.ENSP00000274137,0.967,STRING
PDGFRA,NRAS,9606.ENSP00000257290,9606.ENSP00000358548,0.967,STRING
PIK3CA,JAK3,9606.ENSP00000263967,9606.ENSP00000432511,0.967,STRING
PIK3CA,CD19,9606.ENSP00000263967,9606.ENSP00000313419,0.967,STRING
F9,F11,9606.ENSP00000218099,9606.ENSP00000384957,0.967,STRING
SMARCA4,BCL11B,9606.ENSP00000343896,9606.ENSP00000349723,0.967,STRING
PALB2,NDUFB11,9606.ENSP00000261584,9606.ENSP00000276062,0.967,STRING
MAPK1,SMAD2,9606.ENSP00000215832,9606.ENSP00000262160,0.967,STRING
HBEGF,ADAM17,9606.ENSP00000230990,9606.ENSP00000309968,0.967,STRING
RPS27A,PSMB4,9606.ENSP00000272317,9606.ENSP00000290541,0.967,STRING
RPS27A,PSMB2,9606.ENSP00000272317,9606.ENSP00000362334,0.967,STRING
GUCY1A2,GUCY1A1,9606.ENSP00000282249,9606.ENSP00000296518,0.967,STRING
OPRD1,OPRM1,9606.ENSP00000234961,9606.ENSP00000394624,0.967,STRING
PSMD3,RPS27A,9606.ENSP00000264639,9606.ENSP00000272317,0.966,STRING
PPARG,SMARCA4,9606.ENSP00000287820,9606.ENSP00000343896,0.966,STRING
PSMB8,PSMC3,9606.ENSP00000364016,9606.ENSP00000481029,0.966,STRING
POLE,POLG,9606.ENSP00000322570,9606.ENSP00000399851,0.966,STRING
SMAD3,TGFB2,9606.ENSP00000332973,9606.ENSP00000355896,0.966,STRING
SOX2,HDAC1,9606.ENSP00000323588,9606.ENSP00000362649,0.966,STRING
SCN5A,CALM2,9606.ENSP00000328968,9606.ENSP00000499797,0.966,STRING
VWF,F2,9606.ENSP00000261405,9606.ENSP00000308541,0.966,STRING
ATP1B2,FXYD2,9606.ENSP00000250111,9606.ENSP00000292079,0.966,STRING
SHH,GLI3,9606.ENSP00000297261,9606.ENSP00000379258,0.966,STRING
MET,NRAS,9606.ENSP00000317272,9606.ENSP00000358548,0.966,STRING
STAT3,AKT1,9606.ENSP00000264657,9606.ENSP00000451828,0.966,STRING
CDKN1B,RPS27A,9606.ENSP00000228872,9606.ENSP00000272317,0.966,STRING
FGFR3,KL,9606.ENSP00000339824,9606.ENSP00000369442,0.966,STRING
ERBB3,PIK3CB,9606.ENSP00000267101,9606.ENSP00000501150,0.966,STRING
MSH6,ERCC4,9606.ENSP00000234420,9606.ENSP00000310520,0.966,STRING
ACVRL1,ACVR1,9606.ENSP00000373574,9606.ENSP00000405004,0.966,STRING
THRB,PIK3R1,9606.ENSP00000379904,9606.ENSP00000428056,0.966,STRING
NRAS,FGFR1,9606.ENSP00000358548,9606.ENSP00000393312,0.966,STRING
JAK3,SOCS1,9606.ENSP00000432511,9606.ENSP00000496577,0.966,STRING
ALK,HRAS,9606.ENSP00000373700,9606.ENSP00000407586,0.966,STRING
KCNA3,KCNA1,9606.ENSP00000358784,9606.ENSP00000371985,0.966,STRING
FYN,RHOA,9606.ENSP00000346671,9606.ENSP00000400175,0.966,STRING
PSMA8,PSMB11,9606.ENSP00000311121,9606.ENSP00000386212,0.966,STRING
TUBA1B,TUBA1A,9606.ENSP00000336799,9606.ENSP00000439020,0.966,STRING
KRAS,MAP2K2,9606.ENSP00000256078,9606.ENSP00000262948,0.966,STRING
CD4,IL6,9606.ENSP00000011653,9606.ENSP00000385675,0.966,STRING
CD86,IL10,9606.ENSP00000332049,9606.ENSP00000412237,0.966,STRING
KRAS,ERBB2,9606.ENSP00000256078,9606.ENSP00000269571,0.966,STRING
SLC6A3,SLC18A2,9606.ENSP00000270349,9606.ENSP00000496339,0.966,STRING
CACNG8,CACNA1D,9606.ENSP00000270458,9606.ENSP00000288139,0.966,STRING
RIPK1,FAS,9606.ENSP00000259808,9606.ENSP00000498466,0.966,STRING
HDAC4,BCL6,9606.ENSP00000264606,9606.ENSP00000384371,0.966,STRING
CDK4,TP53,9606.ENSP00000257904,9606.ENSP00000269305,0.966,STRING
F8,F11,9606.ENSP00000353393,9606.ENSP00000384957,0.966,STRING
BCL11B,ARID1B,9606.ENSP00000349723,9606.ENSP00000490491,0.966,STRING
CREBBP,TCF7L2,9606.ENSP00000262367,9606.ENSP00000486891,0.966,STRING
CDKN2B,MYC,9606.ENSP00000276925,9606.ENSP00000478887,0.966,STRING
LEP,JAK2,9606.ENSP00000312652,9606.ENSP00000371067,0.966,STRING
HGF,KDR,9606.ENSP00000222390,9606.ENSP00000263923,0.966,STRING
PRKAA1,MAP3K7,9606.ENSP00000346148,9606.ENSP00000358335,0.966,STRING
ERBB2,JAK2,9606.ENSP00000269571,9606.ENSP00000371067,0.966,STRING
CDK4,MYC,9606.ENSP00000257904,9606.ENSP00000478887,0.966,STRING
CDKN1A,CDKN2A,9606.ENSP00000384849,9606.ENSP00000418915,0.966,STRING
SRC,PIK3CG,9606.ENSP00000362680,9606.ENSP00000419260,0.966,STRING
TGFB3,ACVRL1,9606.ENSP00000238682,9606.ENSP00000373574,0.966,STRING
POLG,POLD1,9606.ENSP00000399851,9606.ENSP00000472445,0.966,STRING
RPS27A,PSMD13,9606.ENSP00000272317,9606.ENSP00000396937,0.965,STRING
ATM,ERCC4,9606.ENSP00000278616,9606.ENSP00000310520,0.965,STRING
INS,FGFR1,9606.ENSP00000380432,9606.ENSP00000393312,0.965,STRING
DPP4,GLP1R,9606.ENSP00000353731,9606.ENSP00000362353,0.965,STRING
RPS27A,PSMD6,9606.ENSP00000272317,9606.ENSP00000418695,0.965,STRING
PLG,FGA,9606.ENSP00000308938,9606.ENSP00000498441,0.965,STRING
MECP2,BDNF,9606.ENSP00000395535,9606.ENSP00000414303,0.965,STRING
PIK3CA,FGFR3,9606.ENSP00000263967,9606.ENSP00000339824,0.965,STRING
GJA1,CAV1,9606.ENSP00000282561,9606.ENSP00000339191,0.965,STRING
CYP11A1,CYP17A1,9606.ENSP00000268053,9606.ENSP00000358903,0.965,STRING
IL18,IL1R1,9606.ENSP00000280357,9606.ENSP00000386380,0.965,STRING
PSMC5,PSMA8,9606.ENSP00000310572,9606.ENSP00000311121,0.965,STRING
IFNAR1,JAK2,9606.ENSP00000270139,9606.ENSP00000371067,0.965,STRING
ESR1,CTNNB1,9606.ENSP00000405330,9606.ENSP00000495360,0.965,STRING
MLH1,TP53,9606.ENSP00000231790,9606.ENSP00000269305,0.965,STRING
CACNA1F,CACNB4,9606.ENSP00000365441,9606.ENSP00000438949,0.965,STRING
CACNG8,CACNA2D1,9606.ENSP00000270458,9606.ENSP00000349320,0.965,STRING
CACNA1D,CACNB4,9606.ENSP00000288139,9606.ENSP00000438949,0.965,STRING
COL1A2,FBN1,9606.ENSP00000297268,9606.ENSP00000325527,0.965,STRING
CACNA2D1,CACNG7,9606.ENSP00000349320,9606.ENSP00000375647,0.965,STRING
SMAD2,BMPR2,9606.ENSP00000262160,9606.ENSP00000363708,0.965,STRING
EZH2,KDM6A,9606.ENSP00000320147,9606.ENSP00000367203,0.965,STRING
IL4R,IL10,9606.ENSP00000379111,9606.ENSP00000412237,0.965,STRING
PPARG,HDAC3,9606.ENSP00000287820,9606.ENSP00000302967,0.965,STRING
MAP2K4,AKT1,9606.ENSP00000410402,9606.ENSP00000451828,0.965,STRING
PALB2,NDUFB8,9606.ENSP00000261584,9606.ENSP00000299166,0.965,STRING
MAOA,MAOB,9606.ENSP00000340684,9606.ENSP00000367309,0.965,STRING
CALM3,HRAS,9606.ENSP00000291295,9606.ENSP00000407586,0.965,STRING
ERBB2,INS,9606.ENSP00000269571,9606.ENSP00000380432,0.965,STRING
MAPK3,SMAD3,9606.ENSP00000263025,9606.ENSP00000332973,0.964,STRING
CBL,CSF1R,9606.ENSP00000264033,9606.ENSP00000286301,0.964,STRING
NFKB1,CTNNB1,9606.ENSP00000226574,9606.ENSP00000495360,0.964,STRING
TYK2,PTPN11,9606.ENSP00000431885,9606.ENSP00000489597,0.964,STRING
TUBB1,TUBA4A,9606.ENSP00000217133,9606.ENSP00000248437,0.964,STRING
TBK1,CHUK,9606.ENSP00000329967,9606.ENSP00000359424,0.964,STRING
IL2,IL10,9606.ENSP00000226730,9606.ENSP00000412237,0.964,STRING
APOA5,LPL,9606.ENSP00000445002,9606.ENSP00000497642,0.964,STRING
NBN,ATR,9606.ENSP00000265433,9606.ENSP00000343741,0.964,STRING
PSMD8,RPS27A,9606.ENSP00000215071,9606.ENSP00000272317,0.964,STRING
PIK3R1,LYN,9606.ENSP00000428056,9606.ENSP00000428924,0.964,STRING
ATP1B3,FXYD2,9606.ENSP00000286371,9606.ENSP00000292079,0.964,STRING
CYP2C9,AOX1,9606.ENSP00000260682,9606.ENSP00000363832,0.964,STRING
EP300,HDAC9,9606.ENSP00000263253,9606.ENSP00000408617,0.964,STRING
PSMD7,PSMA8,9606.ENSP00000219313,9606.ENSP00000311121,0.964,STRING
PPARG,MTOR,9606.ENSP00000287820,9606.ENSP00000354558,0.964,STRING
NDUFA4,MT-ND1,9606.ENSP00000339720,9606.ENSP00000354687,0.964,STRING
HDAC1,AR,9606.ENSP00000362649,9606.ENSP00000363822,0.964,STRING
NR1H4,ABCB11,9606.ENSP00000447149,9606.ENSP00000497931,0.964,STRING
FYN,CD8A,9606.ENSP00000346671,9606.ENSP00000386559,0.964,STRING
RUNX2,HDAC6,9606.ENSP00000360493,9606.ENSP00000365804,0.964,STRING
IGF1R,JAK1,9606.ENSP00000497069,9606.ENSP00000499900,0.964,STRING
ATXN7,CACNA1A,9606.ENSP00000295900,9606.ENSP00000489829,0.964,STRING
CACNB3,CACNB4,9606.ENSP00000301050,9606.ENSP00000438949,0.964,STRING
CHUK,PTEN,9606.ENSP00000359424,9606.ENSP00000361021,0.964,STRING
CYP11B1,CYP17A1,9606.ENSP00000292427,9606.ENSP00000358903,0.964,STRING
TRRAP,CTNNB1,9606.ENSP00000352925,9606.ENSP00000495360,0.964,STRING
KCNQ4,CALM2,9606.ENSP00000262916,9606.ENSP00000499797,0.964,STRING
CALCA,GNAS,9606.ENSP00000331746,9606.ENSP00000360141,0.964,STRING
AKR1C2,SRD5A2,9606.ENSP00000370129,9606.ENSP00000477587,0.964,STRING
RPS27A,PSMC6,9606.ENSP00000272317,9606.ENSP00000484998,0.964,STRING
PPARG,RXRG,9606.ENSP00000287820,9606.ENSP00000352900,0.963,STRING
TUBA1A,TUBB8,9606.ENSP00000439020,9606.ENSP00000456206,0.963,STRING
CACNA1G,CACNA1I,9606.ENSP00000352011,9606.ENSP00000385019,0.963,STRING
PIK3CA,MTOR,9606.ENSP00000263967,9606.ENSP00000354558,0.963,STRING
SMAD3,HMGA2,9606.ENSP00000332973,9606.ENSP00000437621,0.963,STRING
KMT2D,MEN1,9606.ENSP00000301067,9606.ENSP00000337088,0.963,STRING
KRAS,PIK3R1,9606.ENSP00000256078,9606.ENSP00000428056,0.963,STRING
MYH6,TNNT2,9606.ENSP00000386041,9606.ENSP00000499593,0.963,STRING
SYK,PTPN11,9606.ENSP00000364898,9606.ENSP00000489597,0.963,STRING
TUBA3E,TUBB6,9606.ENSP00000318197,9606.ENSP00000318697,0.963,STRING
PSMB10,PSMD14,9606.ENSP00000351314,9606.ENSP00000386541,0.963,STRING
GRIN2A,SRC,9606.ENSP00000332549,9606.ENSP00000362680,0.963,STRING
TUBA3E,TUBB8,9606.ENSP00000318197,9606.ENSP00000456206,0.963,STRING
IL6R,JAK2,9606.ENSP00000357470,9606.ENSP00000371067,0.963,STRING
EP300,EZH2,9606.ENSP00000263253,9606.ENSP00000320147,0.963,STRING
TUBA4A,TUBB8,9606.ENSP00000248437,9606.ENSP00000456206,0.963,STRING
POLD3,POLE,9606.ENSP00000263681,9606.ENSP00000322570,0.963,STRING
PSMB9,PSMC2,9606.ENSP00000363993,9606.ENSP00000391211,0.963,STRING
CACNB3,CACNA1S,9606.ENSP00000301050,9606.ENSP00000355192,0.963,STRING
ALB,PLG,9606.ENSP00000295897,9606.ENSP00000308938,0.963,STRING
PITX2,CTNNB1,9606.ENSP00000495061,9606.ENSP00000495360,0.963,STRING
TLR2,FSTL1,9606.ENSP00000260010,9606.ENSP00000295633,0.963,STRING
IL2,ACE2,9606.ENSP00000226730,9606.ENSP00000389326,0.963,STRING
SMAD2,BMPR1B,9606.ENSP00000262160,9606.ENSP00000401907,0.963,STRING
AURKA,TOP2A,9606.ENSP00000216911,9606.ENSP00000411532,0.963,STRING
HRAS,PIK3CB,9606.ENSP00000407586,9606.ENSP00000501150,0.963,STRING
TP53,SMAD3,9606.ENSP00000269305,9606.ENSP00000332973,0.963,STRING
CYP11B2,CYP17A1,9606.ENSP00000325822,9606.ENSP00000358903,0.963,STRING
TUBB1,TUBA3E,9606.ENSP00000217133,9606.ENSP00000318197,0.963,STRING
TUBB1,TUBA1A,9606.ENSP00000217133,9606.ENSP00000439020,0.963,STRING
PGR,BRCA1,9606.ENSP00000325120,9606.ENSP00000418960,0.963,STRING
TUBB1,TUBA1C,9606.ENSP00000217133,9606.ENSP00000443475,0.963,STRING
MAOA,CYP2D6,9606.ENSP00000340684,9606.ENSP00000496150,0.963,STRING
ABL1,EPHA5,9606.ENSP00000361423,9606.ENSP00000480763,0.963,STRING
TUBA3E,TUBB4B,9606.ENSP00000318197,9606.ENSP00000341289,0.962,STRING
CACNG4,CACNB3,9606.ENSP00000262138,9606.ENSP00000301050,0.962,STRING
PDGFRB,HRAS,9606.ENSP00000261799,9606.ENSP00000407586,0.962,STRING
PTK2,JAK2,9606.ENSP00000341189,9606.ENSP00000371067,0.962,STRING
HTR2B,HTR2A,9606.ENSP00000258400,9606.ENSP00000437737,0.962,STRING
PSMD2,PSMA8,9606.ENSP00000310129,9606.ENSP00000311121,0.962,STRING
TUBA3E,TUBB3,9606.ENSP00000318197,9606.ENSP00000320295,0.962,STRING
STAT5B,PTPN11,9606.ENSP00000293328,9606.ENSP00000489597,0.962,STRING
RPS27A,FANCD2,9606.ENSP00000272317,9606.ENSP00000287647,0.962,STRING
RIPK1,TLR4,9606.ENSP00000259808,9606.ENSP00000363089,0.962,STRING
TLR2,IRAK1,9606.ENSP00000260010,9606.ENSP00000358997,0.962,STRING
MAPK3,RAF1,9606.ENSP00000263025,9606.ENSP00000401888,0.962,STRING
KDR,CAV1,9606.ENSP00000263923,9606.ENSP00000339191,0.962,STRING
CACNG1,CACNG2,9606.ENSP00000226021,9606.ENSP00000300105,0.962,STRING
CAV1,TLR4,9606.ENSP00000339191,9606.ENSP00000363089,0.962,STRING
PSMB6,RPS27A,9606.ENSP00000270586,9606.ENSP00000272317,0.962,STRING
SRC,SOS1,9606.ENSP00000362680,9606.ENSP00000384675,0.962,STRING
IFNG,IL4R,9606.ENSP00000229135,9606.ENSP00000379111,0.962,STRING
IL1B,IL17A,9606.ENSP00000263341,9606.ENSP00000497968,0.962,STRING
CHRNA3,CHRNB2,9606.ENSP00000315602,9606.ENSP00000357461,0.962,STRING
JAK3,PTPN11,9606.ENSP00000432511,9606.ENSP00000489597,0.962,STRING
NFKB1,STAT3,9606.ENSP00000226574,9606.ENSP00000264657,0.962,STRING
NR1I2,CYP3A4,9606.ENSP00000336528,9606.ENSP00000498939,0.962,STRING
PIK3R1,NTRK1,9606.ENSP00000428056,9606.ENSP00000431418,0.962,STRING
PTGER2,PTGER4,9606.ENSP00000245457,9606.ENSP00000302846,0.962,STRING
TYR,DDC,9606.ENSP00000263321,9606.ENSP00000403644,0.962,STRING
CACNG1,CACNA2D4,9606.ENSP00000226021,9606.ENSP00000372169,0.962,STRING
PSMA5,RPS27A,9606.ENSP00000271308,9606.ENSP00000272317,0.962,STRING
SMARCA4,ZEB1,9606.ENSP00000343896,9606.ENSP00000354487,0.962,STRING
RIPK2,TNFAIP3,9606.ENSP00000220751,9606.ENSP00000481570,0.962,STRING
CD80,IL10,9606.ENSP00000264246,9606.ENSP00000412237,0.962,STRING
PSMB5,PSMB8,9606.ENSP00000355325,9606.ENSP00000364016,0.962,STRING
ERCC4,POLD1,9606.ENSP00000310520,9606.ENSP00000472445,0.962,STRING
HTR3C,HTR3E,9606.ENSP00000322617,9606.ENSP00000406050,0.962,STRING
PSMC4,RPS27A,9606.ENSP00000157812,9606.ENSP00000272317,0.962,STRING
MAPK1,SMAD3,9606.ENSP00000215832,9606.ENSP00000332973,0.962,STRING
AGT,EDNRB,9606.ENSP00000355627,9606.ENSP00000366416,0.962,STRING
VWF,CXCL8,9606.ENSP00000261405,9606.ENSP00000306512,0.962,STRING
FGFR1,HRAS,9606.ENSP00000393312,9606.ENSP00000407586,0.962,STRING
KIT,HRAS,9606.ENSP00000288135,9606.ENSP00000407586,0.962,STRING
PRKAG2,STK11,9606.ENSP00000287878,9606.ENSP00000324856,0.962,STRING
PSMD8,PSMA8,9606.ENSP00000215071,9606.ENSP00000311121,0.962,STRING
IL6R,TYK2,9606.ENSP00000357470,9606.ENSP00000431885,0.962,STRING
MMP2,TGFB1,9606.ENSP00000219070,9606.ENSP00000221930,0.962,STRING
PSMB5,ADRM1,9606.ENSP00000355325,9606.ENSP00000478877,0.961,STRING
ATM,CASP8,9606.ENSP00000278616,9606.ENSP00000351273,0.961,STRING
CALM3,CAMK1D,9606.ENSP00000291295,9606.ENSP00000478874,0.961,STRING
IFNG,IL13,9606.ENSP00000229135,9606.ENSP00000304915,0.961,STRING
MAOB,CYP2D6,9606.ENSP00000367309,9606.ENSP00000496150,0.961,STRING
CDH1,ZEB1,9606.ENSP00000261769,9606.ENSP00000354487,0.961,STRING
PRIM1,POLD2,9606.ENSP00000350491,9606.ENSP00000480186,0.961,STRING
HNF1A,HNF1B,9606.ENSP00000438804,9606.ENSP00000480291,0.961,STRING
HRAS,FGFR2,9606.ENSP00000407586,9606.ENSP00000410294,0.961,STRING
CD40LG,TNFSF13B,9606.ENSP00000359663,9606.ENSP00000365048,0.961,STRING
CSF3R,JAK1,9606.ENSP00000362195,9606.ENSP00000499900,0.961,STRING
PSMA8,PSMD6,9606.ENSP00000311121,9606.ENSP00000418695,0.961,STRING
PMS2,POLD1,9606.ENSP00000265849,9606.ENSP00000472445,0.961,STRING
CYP2D6,CYP3A4,9606.ENSP00000496150,9606.ENSP00000498939,0.961,STRING
IDH2,IDH1,9606.ENSP00000331897,9606.ENSP00000390265,0.961,STRING
IL18,MYD88,9606.ENSP00000280357,9606.ENSP00000498321,0.961,STRING
SLC6A4,HTR2A,9606.ENSP00000261707,9606.ENSP00000437737,0.961,STRING
CACNB3,CACNB2,9606.ENSP00000301050,9606.ENSP00000320025,0.961,STRING
CYP19A1,SRD5A2,9606.ENSP00000379683,9606.ENSP00000477587,0.961,STRING
IFNG,CXCL8,9606.ENSP00000229135,9606.ENSP00000306512,0.961,STRING
IL18,TNF,9606.ENSP00000280357,9606.ENSP00000398698,0.961,STRING
PSMB10,PSMD6,9606.ENSP00000351314,9606.ENSP00000418695,0.961,STRING
NFE2L2,MYC,9606.ENSP00000380252,9606.ENSP00000478887,0.961,STRING
PDGFRA,STAT3,9606.ENSP00000257290,9606.ENSP00000264657,0.961,STRING
TLR2,TLR9,9606.ENSP00000260010,9606.ENSP00000353874,0.961,STRING
POLE2,POLD3,9606.ENSP00000216367,9606.ENSP00000263681,0.961,STRING
PIK3CA,PGR,9606.ENSP00000263967,9606.ENSP00000325120,0.961,STRING
BRCA2,RAD51B,9606.ENSP00000369497,9606.ENSP00000419881,0.961,STRING
TP53,ARID1A,9606.ENSP00000269305,9606.ENSP00000320485,0.961,STRING
MMP2,MMP7,9606.ENSP00000219070,9606.ENSP00000260227,0.961,STRING
GSK3B,MAP3K7,9606.ENSP00000324806,9606.ENSP00000358335,0.961,STRING
SLC3A1,AGT,9606.ENSP00000260649,9606.ENSP00000355627,0.961,STRING
NDUFA4,MT-ND3,9606.ENSP00000339720,9606.ENSP00000355206,0.961,STRING
TTR,SERPINA1,9606.ENSP00000237014,9606.ENSP00000416066,0.961,STRING
MET,HRAS,9606.ENSP00000317272,9606.ENSP00000407586,0.961,STRING
LYN,PLCG2,9606.ENSP00000428924,9606.ENSP00000482457,0.961,STRING
NDUFA4,MT-ND4,9606.ENSP00000339720,9606.ENSP00000354961,0.961,STRING
SMAD3,ACVR1,9606.ENSP00000332973,9606.ENSP00000405004,0.961,STRING
PIK3CA,MET,9606.ENSP00000263967,9606.ENSP00000317272,0.961,STRING
KIT,PIK3CB,9606.ENSP00000288135,9606.ENSP00000501150,0.961,STRING
MAP3K3,CHUK,9606.ENSP00000354927,9606.ENSP00000359424,0.961,STRING
ZFPM2,PIK3R1,9606.ENSP00000384179,9606.ENSP00000428056,0.961,STRING
ERBB4,ESR1,9606.ENSP00000342235,9606.ENSP00000405330,0.961,STRING
CACNA2D4,CACNB4,9606.ENSP00000372169,9606.ENSP00000438949,0.961,STRING
TYR,MC1R,9606.ENSP00000263321,9606.ENSP00000451605,0.96,STRING
SMAD3,RUNX2,9606.ENSP00000332973,9606.ENSP00000360493,0.96,STRING
NRAS,IGF1R,9606.ENSP00000358548,9606.ENSP00000497069,0.96,STRING
PDE1C,PDE1A,9606.ENSP00000379496,9606.ENSP00000410309,0.96,STRING
CREBBP,AR,9606.ENSP00000262367,9606.ENSP00000363822,0.96,STRING
TGFB1,IL6,9606.ENSP00000221930,9606.ENSP00000385675,0.96,STRING
CD4,PDCD1,9606.ENSP00000011653,9606.ENSP00000335062,0.96,STRING
IFNG,IL5,9606.ENSP00000229135,9606.ENSP00000231454,0.96,STRING
SYK,CD8A,9606.ENSP00000364898,9606.ENSP00000386559,0.96,STRING
PDGFRA,HRAS,9606.ENSP00000257290,9606.ENSP00000407586,0.96,STRING
RPS27A,HDAC6,9606.ENSP00000272317,9606.ENSP00000365804,0.96,STRING
